,Tweet ID,Tweet text,hashtags,Tweet created at,User ID
33,1528723392127459328,Madi Guidaboni from my Advanced CAD class creating 3D Printed Bridgewater State University logo keychains as she prepares to start her college career there in Computer Science this Fall @BridgeStateU @DrCSJones @WHRHSGuidance #whpantherpride https://t.co/J2RnVz3ENF,whpantherpride,2022-05-23 13:03:53+00:00,1708577478
34,1528723282232590336,"Listen to ""#PEGA"" by @ElJodario via #spreaker https://t.co/3sDVlvK6oq","PEGA,spreaker",2022-05-23 13:03:27+00:00,394236331
35,1528723165496627201,"https://t.co/omgkwL73bF
To pay someone to do assignments Click https://t.co/omgkwL73bF Exam ,homework #project

Computer science
Econometrics
Thesis/Dissertation
Business
Management
Psychology
Healthcare
Public Relations
English 
Kinesiology
Excel
MATH
Dm or WhatsApp
+16149630821",project,2022-05-23 13:02:59+00:00,1364121497997086721
36,1528723087826423808,"#IJFCST #researchers #phd #articles #papersubmission #student #researchscholors
International Journal in Foundations of Computer Science &amp; Technology (IJFCST) 
https://t.co/Hr7dbs3ZTX
Contact us:  ijfcstjournal@wireilla.com 
https://t.co/BbT3zzVZKM","IJFCST,researchers,phd,articles,papersubmission,student,researchscholors",2022-05-23 13:02:41+00:00,762898747151880192
37,1528722772691664896,Why This #Computer Scientist Says All #Cryptocurrency Should “Die in a Fire”: UC-Berkeley’s Nicholas Weaver has been studying cryptocurrency for years. He thinks it’s a terrible idea that will end in disaster https://t.co/ofymr1hEu2 #blockchain #finTech #tech #society,"Computer,Cryptocurrency,blockchain,finTech,tech,society",2022-05-23 13:01:25+00:00,205109688
38,1528722753502822400,Experienced Computer Vision Developer - Lifelike #Antwerpen https://t.co/t1Y71ofvVj #bejobs #vacature https://t.co/q940UGZuwa,"Antwerpen,bejobs,vacature",2022-05-23 13:01:21+00:00,16141969
39,1528722744208244736,"24/7 virtual scouts equipped with computer vision to identify pathogens and pests
https://t.co/3wppYveipd
#gold #jokersimple","gold,jokersimple",2022-05-23 13:01:19+00:00,248757990
40,1528722737799241728,"At Checkomatic, businesses can chose from personal computer checks or manual personal checks.

Shop Online: https://t.co/X7hep2hcAh

#checkomatic #personalchecks #businesschecks #businessenvelopes #smallbusiness #businessowner","checkomatic,personalchecks,businesschecks,businessenvelopes,smallbusiness,businessowner",2022-05-23 13:01:17+00:00,57354198
41,1528722728076947458,Outlook on the Machine Tools Global Market to 2027 – Rising – GlobeNewswire - Computer https://t.co/vWE6IigGeb #machinelearning #intoAInews,"machinelearning,intoAInews",2022-05-23 13:01:15+00:00,780839403501432832
42,1528722706170097667,"A Woman In The Office Talking With a Tablet
https://t.co/63etGBg9Il

#adult #alone #attractive #beautiful #business #casual #caucasian #computer #desk #female #home #indoors #internet #people #person #screen #stockfootage #vadosloginov #videohive https://t.co/k6GiERy41e","adult,alone,attractive,beautiful,business,casual,caucasian,computer,desk,female,home,indoors,internet,people,person,screen,stockfootage,vadosloginov,videohive",2022-05-23 13:01:10+00:00,1470397701623894023
43,1528722598397415426,New Hero Spotlight: Aharon Gods Will | This Hero Is Overpowered! But Soo... https://t.co/AfDCY2xrEP via @YouTube #new #newhero #spotlight #gameplay #mobile #gaming #god #godswill #aharon #android #pc #computer #kylescorpion #mightyparty #SubscribeNow,"new,newhero,spotlight,gameplay,mobile,gaming,god,godswill,aharon,android,pc,computer,kylescorpion,mightyparty,SubscribeNow",2022-05-23 13:00:44+00:00,44973791
44,1528722515295891458,"“Cultural workers have a special role in combatting disinformation. We have to spread accurate information and data and make these more accessible to the people,"" says Kim Cantillas of Kontra Daya and Computer Professionals' Union.

#ArtistsFightBack #TuloyAngLaban","ArtistsFightBack,TuloyAngLaban",2022-05-23 13:00:24+00:00,289122425
45,1528722504839311363,"Grab a cuppa, take five, run your computer updates and read this week's #CyberCrime roundup from @NCSC https://t.co/2tCjXAsHI0 #CyberSecurity #Phishing https://t.co/OGCuJkYOav","CyberCrime,CyberSecurity,Phishing",2022-05-23 13:00:22+00:00,625486006
46,1528722477572050946,"#nowplaying on All Blues Radio: Love Scene by Shemekia Copeland Listen anytime on your computer, tablet or mobile https://t.co/qtmb2SHibX #blues https://t.co/2y4RbAfBtf","nowplaying,blues",2022-05-23 13:00:15+00:00,1029389652950765569
47,1528722438090915840,"The #ArmedForces has produced some of the greatest innovations of modern times; the computer, the microwave, mobile communications, to name just a few. Our mission is to support the #entrepreneurial ambitions of this amazing community.

Discover more at https://t.co/tK6wOLCWRG https://t.co/KNkDj2r7cB","ArmedForces,entrepreneurial",2022-05-23 13:00:06+00:00,1426122410
48,1528722436694368260,"""Sometimes it’s just easier to throw a system away, and start over."" - Joseph Yoder (computer scientist) #quote",quote,2022-05-23 13:00:05+00:00,1522037239777492992
49,1528722428821655553,"US-based educators, if you are in a K-12 public or charter school, you may be eligible to claim a free hardware kit thanks to our partnership with @InfyFoundation.

Sign up &amp; register here:https://t.co/zMDovw7Txt

#InfyPathfinders #CSEd #MakerEd https://t.co/Z46oi7qogz","InfyPathfinders,CSEd,MakerEd",2022-05-23 13:00:03+00:00,1417134608919973890
50,1528722426141499392,IR35 reforms: HMRC slammed for ‘over-collecting tax’ from non-compliant public sector bodies (Computer Weekly). The IR35 reforms were rolled out to the public sector in April 2017 to clamp down on disguised employment. #ir35 #ukemplaw #contractors https://t.co/rBfHdATGKw https://t.co/Y5Kj8XUDwm,"ir35,ukemplaw,contractors",2022-05-23 13:00:03+00:00,1196468508483297280
51,1528722424971558913,"@kucoincom @Jagath03194431 I purchased using #crypto was for an computer set up some years ago
@Geethu74552224 @Bigwonx9 @Myth43187852",crypto,2022-05-23 13:00:03+00:00,1444973152715481094
52,1528722418885353475,IR35 reforms: HMRC slammed for ‘over-collecting tax’ from non-compliant public sector bodies (Computer Weekly). The IR35 reforms were rolled out to the public sector in April 2017 to clamp down on disguised employment. #ir35 #ukemplaw #contractors https://t.co/iDAh43UOii https://t.co/PQ6mLmR3F7,"ir35,ukemplaw,contractors",2022-05-23 13:00:01+00:00,1237778492336615424
53,1528722416666431489,"Born too late to explore the Earth.🌎

Born too early to explore the galaxy.🛸

Born just in time to watch the Internet Computer change the world. 🌈

#icp #internetcomputer #blockchain #web3","icp,internetcomputer,blockchain,web3",2022-05-23 13:00:01+00:00,1505986914289078277
54,1528722387151224835,Our #Website has a #NewLook with #Easier #Navigation Take a Few Minutes 2 Check Us Out on Your #Mobile #iPad or #Computer https://t.co/CG2YuNqb7M #PavingtheWay,"Website,NewLook,Easier,Navigation,Mobile,iPad,Computer,PavingtheWay",2022-05-23 12:59:54+00:00,85828989
55,1528722367320625158,Our #Website has a #NewLook with #Easier #Navigation Take a Few Minutes 2 Check Us Out on Your #Mobile #iPad or #Computer https://t.co/3pmNbxOWff #PavingtheWay,"Website,NewLook,Easier,Navigation,Mobile,iPad,Computer,PavingtheWay",2022-05-23 12:59:49+00:00,1173797114662375425
56,1528722223170723846,"To pay someone to do assignments Click https://t.co/5pfeb6tG9b Exam , homework #project

Computer science
Econometrics
Thesis/Dissertation
Business
Administration
Psychology
Healthcare
Public Relations
Critical writing
Essays 
Kinesiology
Excel
MATH
Dm or WhatsApp
+16149630821",project,2022-05-23 12:59:14+00:00,1258796408104198145
57,1528722212651520002,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Computer science education cannot make anybody an expert programmer any more than studying brushes and pigment can make somebody an expert painter.""","DEVCommunity,webdev,CodeNewbie,javascript,100DaysOfCode",2022-05-23 12:59:12+00:00,1293782088924033025
58,1528722105495191552,"This is a really random memory but at one of my jobs someone had this entire album saved on the computer I was using and it was the only thing I listened to for like three months 😂

#Heardle #87

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/flSsTEdttU",Heardle,2022-05-23 12:58:46+00:00,1476789737033646082
59,1528722084809285632,"iMac For Dummies (For Dummies (Computer/Tech))  
Download now https://t.co/02hSq8L18m
#read #ebook #pdf #kindle #epub #mobi #books https://t.co/vDXRffhbvq","read,ebook,pdf,kindle,epub,mobi,books",2022-05-23 12:58:41+00:00,915409309277708289
60,1528722003968110592,"Amber conts. to say all of us Johnny/Truth/Justice/ Supporters are Bots! Not Human Beings w/ hearts &amp; Brains, bots!just computer generated spam! She still to this day can’t hide her jealousy &amp; constant need to try &amp; Insult/Bully/Defame Mr. Depp &amp; All of us.
#JusticeForJohnnyDepp",JusticeForJohnnyDepp,2022-05-23 12:58:22+00:00,3544863321
61,1528721917057716225,"In a new article on The Fintech Times, find out how financial firms are using a combination of #AI, ML, and #computervision to expedite claims processing, understand customer intent, and prevent fraudulent activity. https://t.co/LJ6vfQhwo9","AI,computervision",2022-05-23 12:58:01+00:00,753572319172452357
62,1528721658185498627,Even computer experts think ending human oversight of #AI is a very bad idea.  (ZDNet) https://t.co/h7wx8pmi6X https://t.co/tqtJIR43Ik,AI,2022-05-23 12:57:00+00:00,15221598
63,1528721528245952515,Using the company computer to charge your vape #justgirlythings,justgirlythings,2022-05-23 12:56:29+00:00,377821167
64,1528721483845013505,"@GodReviews_ Damn STR8 , WE ALL HAVE EXCUSSES HEAD UP SHOULDERS WIDE, GO GET IT . MY SS ON MY COMPUTER .... AND GO BUY #CROGE ON #BSC OR #CRO BUY #NCROGE ON #BSC AND BUY #BABYCROGE ON #CRO ITS TIME FOR $1 #CROGESUMMER https://t.co/h3r70apEm6","CROGE,BSC,CRO,NCROGE,BSC,BABYCROGE,CRO,CROGESUMMER",2022-05-23 12:56:18+00:00,469953035
65,1528721308560793600,One month until West Virginia's premiere #retrogaming event! Limited tickets still available at https://t.co/nV4YLSkGMY https://t.co/m7gHIdswAg,retrogaming,2022-05-23 12:55:36+00:00,4647394456
66,1528721190935732226,"Get Tech Smart episode 5 is now available. 

〽️I interviewed Peter La Monica Head of Computer Science Program @CTMCC. We chatted about: 

🎯Computer science &amp; Innovation
🎯CloudIt services
🎯#CyberSecurity 

This is a must-watch. 

https://t.co/cs5phM4q41 
@WMUR9 @NHPublicTV",CyberSecurity,2022-05-23 12:55:08+00:00,1424162648174833667
67,1528721148552155138,"Today marks the day when popular computer programming language, #JAVA 1st appeared in 1995. Developed by #SunMicrosystems which was later acquired by #OracleCorporation,#JAVA is still highly sought after,particularly for client-server web applications,with nearly 9 MM developers.","JAVA,SunMicrosystems,OracleCorporation,JAVA",2022-05-23 12:54:58+00:00,2848307203
68,1528721002808631296,#StarTrekOnline my new Computer Desktop. This game is still beautiful as heck. Not to mention the memories it brings back. https://t.co/sUAa84Znqf,StarTrekOnline,2022-05-23 12:54:23+00:00,1503306848816017410
69,1528720763498504194,"Could contact lenses be the ultimate computer screen? 

#tech #medicaldevice #technology #technews #stemnews #data  https://t.co/4jKWVWD7uq https://t.co/sCspBCDpex","tech,medicaldevice,technology,technews,stemnews,data",2022-05-23 12:53:26+00:00,1385551637775896579
70,1528720307632185348,"When we work with such pain, trauma and injustice it is essential we build each other up!

Today's team social we all wrote encouraging things on our hand cut outs! I'm keeping mine on my computer to look at every day!🥰

#teamwork
#resilience 
#charity https://t.co/9Qy8BnJZ2k","teamwork,resilience,charity",2022-05-23 12:51:38+00:00,360577036
71,1528720291983155207,"✔️ TRIGKEY Speed S3 3750H RX Vega 10 Mini PC 8/256GB
💣 Price: $369.99 
📌 Banggood Direct URL   https://t.co/MTuxJ9Obrp
📌 DISCOUNT CODE   BG875910
#Banggood https://t.co/S07l0GJAjU",Banggood,2022-05-23 12:51:34+00:00,1317900553041707010
72,1528720034218278912,"📆To start your week right! Do this challenge of the week, for you to manage your files easily. 
WATCH THIS!
⬇️⬇️⬇️
https://t.co/KQ7tahGYoU
#Organizetoexcel #professionalorganizer #losangeles #loasangelesorganizers #digital #DigitalOrganizing #computer #files #filesystem https://t.co/ld10jCuHQN","Organizetoexcel,professionalorganizer,losangeles,loasangelesorganizers,digital,DigitalOrganizing,computer,files,filesystem",2022-05-23 12:50:33+00:00,14475105
73,1528719920812417024,"What a computer is to me is it's the most remarkable tool that we have ever come up with. It's the equivalent of a bicycle for our minds.
- Steve Jobs

Check out @ishvvn for more amazing stuff. 

 #Programming #Computers #Quotes #Thoughts #Life #coding #ishvvn","Programming,Computers,Quotes,Thoughts,Life,coding,ishvvn",2022-05-23 12:50:06+00:00,2461109606
74,1528719486563786753,"#ROM is a non-volatile memory type. This means it receives data and permanently writes it on a chip, and it lasts even after you turn off your computer. The data is coded to not be overwritten, so it's used for things like your printer software or your startup programs.
#JHRE","ROM,JHRE",2022-05-23 12:48:22+00:00,1508766729916530688
75,1528719314920292352,"#RAM stands for random-access memory, Your computer RAM is essentially short term memory where data is stored as the processor needs it. This isn't to be confused with long-term data that's stored on your hard drive, which stays there even when your computer is turned off.
#JHRE","RAM,JHRE",2022-05-23 12:47:41+00:00,1508766729916530688
76,1528719164176596992,"For summer class assignments help
click https://t.co/4UedfoYc7F

-Agriculture &amp; forestry
-Applied sciences &amp; professions
-Arts, design &amp; architect
-Business
-Computer science &amp; IT
Education &amp; training
-Engineering &amp; technology
#Environmental studies

TextNow/WhatsApp +16149630821",Environmental,2022-05-23 12:47:05+00:00,1077235455048011777
77,1528719117099970560,"*PUNCHES THROUGH YOUR COMPUTER SCREEN TO TELL YOU* 

IT IS WORLD TURTLE DAY AH! 🐢

Turtles and Tortoises are perfect and adorable and should all be cherished and loved. #WorldTurtleDay",WorldTurtleDay,2022-05-23 12:46:54+00:00,371238908
78,1528719094916255745,8 Bit Rocker 3 https://t.co/8ssjZSsZie #8bit #90s #khaki #rock #gamer #computer #graphic #nostalgia #punk #art #design #shirt,"8bit,90s,khaki,rock,gamer,computer,graphic,nostalgia,punk,art,design,shirt",2022-05-23 12:46:49+00:00,735303634737451008
79,1528718733484732417,This is amazing Sha!!!!!! Hand drawn art is so meaningful and beautiful. It takes alot of vulnerability and time. On a computer you can correct your mistakes easily. When you create by hand you have to be slow and intentional #GASisWATCHING https://t.co/6bcnSUjILP,GASisWATCHING,2022-05-23 12:45:22+00:00,1461504368159698944
80,1528718724320346112,"@sherrieHyatt10 @AuthorCalebTeal ""Funny, clever novel.""

In a computer #RPG interface gone awry, Charlie Matthews experiences an unwanted #genderbender, a battle for survival, and even romance.

Chivalry isn't dead.
It just wears a skirt.

#fantasy #youngadult #book #humor #Romance https://t.co/Y5FwCakOSN https://t.co/XIXs6aijX2","RPG,genderbender,fantasy,youngadult,book,humor,Romance",2022-05-23 12:45:20+00:00,334359351
81,1528718655114051590,"Resident #SecurityAwareness expert @lspitzner shares ways to get started in #cybersecurity even if you don't have that degree in cyber or computer science.

Read the blog: https://t.co/WH5mPE6wau https://t.co/rym6SaPcTW","SecurityAwareness,cybersecurity",2022-05-23 12:45:04+00:00,1427747799857352710
82,1528718532888137729,"@LeeHadanWrites ""Funny, clever novel.""

In a computer #RPG interface gone awry, Charlie Matthews experiences an unwanted #genderbender, a battle for survival, and even romance.

Chivalry isn't dead.
It just wears a skirt.

#fantasy #youngadult #book #humor #Romance https://t.co/Y5FwCakOSN","RPG,genderbender,fantasy,youngadult,book,humor,Romance",2022-05-23 12:44:35+00:00,334359351
83,1528718512918863873,"#KraftwerkTop10 
#1 
Kraftwerk - Computer Love 
(This song is perfect in every way. Never gets old.)  
https://t.co/9FKpt2bAdG via @YouTube",KraftwerkTop10,2022-05-23 12:44:30+00:00,1210288657573265409
84,1528718506664947713,"@Modulos_ai Launches a Data-Centric AI Platform That Simplifies the #development of Trustworthy AI Applications.

#KevinSchawinski 
#informationtechnology #newsmedia #itdigest #news #digitaladvertising #digitalmarketing 

https://t.co/S1sHwD4m7x","development,KevinSchawinski,informationtechnology,newsmedia,itdigest,news,digitaladvertising,digitalmarketing",2022-05-23 12:44:28+00:00,1481237608063979522
85,1528718474054455296,Practical Machine Learning for Computer Vision: End-to-End Machine Learning for Images https://t.co/5KmbZxUMiN  #books #ebooks #machinelearning #datascience #artificialintelligence #learning #DataScientist #ad,"books,ebooks,machinelearning,datascience,artificialintelligence,learning,DataScientist,ad",2022-05-23 12:44:21+00:00,815169124322201600
86,1528718307494625280,"@zenithpsycch ""Funny, clever novel.""

In a computer #RPG interface gone awry, Charlie Matthews experiences an unwanted #genderbender, a battle for survival, and even romance.

Chivalry isn't dead.
It just wears a skirt.

#fantasy #youngadult #book #humor #Romance https://t.co/Y5FwCakOSN https://t.co/XiXe0ySIyC","RPG,genderbender,fantasy,youngadult,book,humor,Romance",2022-05-23 12:43:41+00:00,334359351
87,1528718148928581633,US Highway 2 Roundabout's Flawed Design - Flathead Beacon || #SpeedUpComputer Courtesy of Speed Up Your Slow Computer. You May Not Need to Buy a New Computer! Honolulu Hawaii and all of Oahu Text or Call Computer Tutor and Troubleshooter J. Richard… https://t.co/GWHTDNdiLj,SpeedUpComputer,2022-05-23 12:43:03+00:00,601151719
